topic-id,topic-code,topic-number,topic-name,unit,module,lesson-path,source-path,layer,nearest-integer-layer,course-map-index
813,IM2.1.1.1,1.1.1,Introduction to Quadratic Equations,1. Quadratics,1.1. Quadratic Equations,1. Quadratics/1.1. Quadratic Equations/Lessons/1.1.1. Introduction to Quadratic Equations.md,1. Quadratics/1.1. Quadratic Equations/Source/1.1.1. Introduction to Quadratic Equations,39,39,1
1423,IM2.1.1.2,1.1.2,Solving Perfect Square Quadratic Equations,1. Quadratics,1.1. Quadratic Equations,1. Quadratics/1.1. Quadratic Equations/Lessons/1.1.2. Solving Perfect Square Quadratic Equations.md,1. Quadratics/1.1. Quadratic Equations/Source/1.1.2. Solving Perfect Square Quadratic Equations,42,42,2
1425,IM2.1.1.3,1.1.3,Perfect Square Quadratic Equations with One or No Solutions,1. Quadratics,1.1. Quadratic Equations,1. Quadratics/1.1. Quadratic Equations/Lessons/1.1.3. Perfect Square Quadratic Equations with One or No Solutions.md,1. Quadratics/1.1. Quadratic Equations/Source/1.1.3. Perfect Square Quadratic Equations with One or No Solutions,43,43,3
1424,IM2.1.1.4,1.1.4,The Zero Product Rule for Solving Quadratic Equations,1. Quadratics,1.1. Quadratic Equations,1. Quadratics/1.1. Quadratic Equations/Lessons/1.1.4. The Zero Product Rule for Solving Quadratic Equations.md,1. Quadratics/1.1. Quadratic Equations/Source/1.1.4. The Zero Product Rule for Solving Quadratic Equations,40,40,4
394,IM2.1.1.5,1.1.5,Solving Quadratic Equations Using a Difference of Squares,1. Quadratics,1.1. Quadratic Equations,1. Quadratics/1.1. Quadratic Equations/Lessons/1.1.5. Solving Quadratic Equations Using a Difference of Squares.md,1. Quadratics/1.1. Quadratic Equations/Source/1.1.5. Solving Quadratic Equations Using a Difference of Squares,41,41,5
393,IM2.1.1.6,1.1.6,Solving Quadratic Equations with No Constant Term,1. Quadratics,1.1. Quadratic Equations,1. Quadratics/1.1. Quadratic Equations/Lessons/1.1.6. Solving Quadratic Equations with No Constant Term.md,1. Quadratics/1.1. Quadratic Equations/Source/1.1.6. Solving Quadratic Equations with No Constant Term,41,41,6
375,IM2.1.1.7,1.1.7,Solving Quadratic Equations by Factoring,1. Quadratics,1.1. Quadratic Equations,1. Quadratics/1.1. Quadratic Equations/Lessons/1.1.7. Solving Quadratic Equations by Factoring.md,1. Quadratics/1.1. Quadratic Equations/Source/1.1.7. Solving Quadratic Equations by Factoring,43,43,7
1422,IM2.1.1.8,1.1.8,Solving Quadratic Equations with Leading Coefficients by Factoring,1. Quadratics,1.1. Quadratic Equations,1. Quadratics/1.1. Quadratic Equations/Lessons/1.1.8. Solving Quadratic Equations with Leading Coefficients by Factoring.md,1. Quadratics/1.1. Quadratic Equations/Source/1.1.8. Solving Quadratic Equations with Leading Coefficients by Factoring,44,44,8
450,IM2.1.1.9,1.1.9,Completing the Square,1. Quadratics,1.1. Quadratic Equations,1. Quadratics/1.1. Quadratic Equations/Lessons/1.1.9. Completing the Square.md,1. Quadratics/1.1. Quadratic Equations/Source/1.1.9. Completing the Square,41,41,9
3842,IM2.1.1.10,1.1.10,Completing the Square With Odd Linear Terms,1. Quadratics,1.1. Quadratic Equations,1. Quadratics/1.1. Quadratic Equations/Lessons/1.1.10. Completing the Square With Odd Linear Terms.md,1. Quadratics/1.1. Quadratic Equations/Source/1.1.10. Completing the Square With Odd Linear Terms,42,42,10
3824,IM2.1.1.11,1.1.11,Completing the Square With Leading Coefficients,1. Quadratics,1.1. Quadratic Equations,1. Quadratics/1.1. Quadratic Equations/Lessons/1.1.11. Completing the Square With Leading Coefficients.md,1. Quadratics/1.1. Quadratic Equations/Source/1.1.11. Completing the Square With Leading Coefficients,43,43,11
419,IM2.1.1.12,1.1.12,Solving Quadratic Equations by Completing the Square,1. Quadratics,1.1. Quadratic Equations,1. Quadratics/1.1. Quadratic Equations/Lessons/1.1.12. Solving Quadratic Equations by Completing the Square.md,1. Quadratics/1.1. Quadratic Equations/Source/1.1.12. Solving Quadratic Equations by Completing the Square,43,43,12
3849,IM2.1.1.13,1.1.13,Solving Quadratic Equations With Leading Coefficients by Completing the Square,1. Quadratics,1.1. Quadratic Equations,1. Quadratics/1.1. Quadratic Equations/Lessons/1.1.13. Solving Quadratic Equations With Leading Coefficients by Completing the Square.md,1. Quadratics/1.1. Quadratic Equations/Source/1.1.13. Solving Quadratic Equations With Leading Coefficients by Completing the Square,44,44,13
422,IM2.1.1.14,1.1.14,The Quadratic Formula,1. Quadratics,1.1. Quadratic Equations,1. Quadratics/1.1. Quadratic Equations/Lessons/1.1.14. The Quadratic Formula.md,1. Quadratics/1.1. Quadratic Equations/Source/1.1.14. The Quadratic Formula,44,44,14
425,IM2.1.1.15,1.1.15,The Discriminant of a Quadratic Equation,1. Quadratics,1.1. Quadratic Equations,1. Quadratics/1.1. Quadratic Equations/Lessons/1.1.15. The Discriminant of a Quadratic Equation.md,1. Quadratics/1.1. Quadratic Equations/Source/1.1.15. The Discriminant of a Quadratic Equation,45,45,15
6266,IM2.1.1.16,1.1.16,Determining Unknown Parameters in Quadratic Equations With One Real Solution,1. Quadratics,1.1. Quadratic Equations,1. Quadratics/1.1. Quadratic Equations/Lessons/1.1.16. Determining Unknown Parameters in Quadratic Equations With One Real Solution.md,1. Quadratics/1.1. Quadratic Equations/Source/1.1.16. Determining Unknown Parameters in Quadratic Equations With One Real Solution,46,46,16
114,IM2.1.1.17,1.1.17,Modeling With Quadratic Equations,1. Quadratics,1.1. Quadratic Equations,1. Quadratics/1.1. Quadratic Equations/Lessons/1.1.17. Modeling With Quadratic Equations.md,1. Quadratics/1.1. Quadratic Equations/Source/1.1.17. Modeling With Quadratic Equations,45,45,17
116,IM2.1.1.18,1.1.18,Solving Radical Equations,1. Quadratics,1.1. Quadratic Equations,1. Quadratics/1.1. Quadratic Equations/Lessons/1.1.18. Solving Radical Equations.md,1. Quadratics/1.1. Quadratic Equations/Source/1.1.18. Solving Radical Equations,45,45,18
6092,IM2.1.1.19,1.1.19,Equating Polynomial Coefficients,1. Quadratics,1.1. Quadratic Equations,1. Quadratics/1.1. Quadratic Equations/Lessons/1.1.19. Equating Polynomial Coefficients.md,1. Quadratics/1.1. Quadratic Equations/Source/1.1.19. Equating Polynomial Coefficients,40,40,19
729,IM2.1.1.20,1.1.20,Vieta's Formulas,1. Quadratics,1.1. Quadratic Equations,1. Quadratics/1.1. Quadratic Equations/Lessons/1.1.20. Vieta's Formulas.md,1. Quadratics/1.1. Quadratic Equations/Source/1.1.20. Vieta's Formulas,45,45,20
453,IM2.1.2.1,1.2.1,Graphing Elementary Quadratic Functions,1. Quadratics,1.2. Quadratic Functions,1. Quadratics/1.2. Quadratic Functions/Lessons/1.2.1. Graphing Elementary Quadratic Functions.md,1. Quadratics/1.2. Quadratic Functions/Source/1.2.1. Graphing Elementary Quadratic Functions,43,43,21
117,IM2.1.2.2,1.2.2,Vertical Reflections of Quadratic Functions,1. Quadratics,1.2. Quadratic Functions,1. Quadratics/1.2. Quadratic Functions/Lessons/1.2.2. Vertical Reflections of Quadratic Functions.md,1. Quadratics/1.2. Quadratic Functions/Source/1.2.2. Vertical Reflections of Quadratic Functions,44,44,22
84,IM2.1.2.3,1.2.3,Graphs of General Quadratic Functions,1. Quadratics,1.2. Quadratic Functions,1. Quadratics/1.2. Quadratic Functions/Lessons/1.2.3. Graphs of General Quadratic Functions.md,1. Quadratics/1.2. Quadratic Functions/Source/1.2.3. Graphs of General Quadratic Functions,45,45,23
661,IM2.1.2.4,1.2.4,Roots of Quadratic Functions,1. Quadratics,1.2. Quadratic Functions,1. Quadratics/1.2. Quadratic Functions/Lessons/1.2.4. Roots of Quadratic Functions.md,1. Quadratics/1.2. Quadratic Functions/Source/1.2.4. Roots of Quadratic Functions,46,46,24
1429,IM2.1.2.5,1.2.5,The Discriminant of a Quadratic Function,1. Quadratics,1.2. Quadratic Functions,1. Quadratics/1.2. Quadratic Functions/Lessons/1.2.5. The Discriminant of a Quadratic Function.md,1. Quadratics/1.2. Quadratic Functions/Source/1.2.5. The Discriminant of a Quadratic Function,47,47,25
704,IM2.1.2.6,1.2.6,The Axis of Symmetry of a Parabola,1. Quadratics,1.2. Quadratic Functions,1. Quadratics/1.2. Quadratic Functions/Lessons/1.2.6. The Axis of Symmetry of a Parabola.md,1. Quadratics/1.2. Quadratic Functions/Source/1.2.6. The Axis of Symmetry of a Parabola,46,46,26
1451,IM2.1.2.7,1.2.7,The Average of the Roots Formula,1. Quadratics,1.2. Quadratic Functions,1. Quadratics/1.2. Quadratic Functions/Lessons/1.2.7. The Average of the Roots Formula.md,1. Quadratics/1.2. Quadratic Functions/Source/1.2.7. The Average of the Roots Formula,47,47,27
814,IM2.1.2.8,1.2.8,The Vertex Form of a Parabola,1. Quadratics,1.2. Quadratic Functions,1. Quadratics/1.2. Quadratic Functions/Lessons/1.2.8. The Vertex Form of a Parabola.md,1. Quadratics/1.2. Quadratic Functions/Source/1.2.8. The Vertex Form of a Parabola,46,46,28
3546,IM2.1.2.9,1.2.9,Writing the Equation of a Parabola in Vertex Form,1. Quadratics,1.2. Quadratic Functions,1. Quadratics/1.2. Quadratic Functions/Lessons/1.2.9. Writing the Equation of a Parabola in Vertex Form.md,1. Quadratics/1.2. Quadratic Functions/Source/1.2.9. Writing the Equation of a Parabola in Vertex Form,47,47,29
1882,IM2.1.2.10,1.2.10,Domain and Range of Quadratic Functions,1. Quadratics,1.2. Quadratic Functions,1. Quadratics/1.2. Quadratic Functions/Lessons/1.2.10. Domain and Range of Quadratic Functions.md,1. Quadratics/1.2. Quadratic Functions/Source/1.2.10. Domain and Range of Quadratic Functions,48,48,30
410,IM2.1.2.11,1.2.11,Solving Systems of Nonlinear Equations,1. Quadratics,1.2. Quadratic Functions,1. Quadratics/1.2. Quadratic Functions/Lessons/1.2.11. Solving Systems of Nonlinear Equations.md,1. Quadratics/1.2. Quadratic Functions/Source/1.2.11. Solving Systems of Nonlinear Equations,46,46,31
6341,IM2.1.2.12,1.2.12,Finding Intersections of Lines and Quadratic Functions,1. Quadratics,1.2. Quadratic Functions,1. Quadratics/1.2. Quadratic Functions/Lessons/1.2.12. Finding Intersections of Lines and Quadratic Functions.md,1. Quadratics/1.2. Quadratic Functions/Source/1.2.12. Finding Intersections of Lines and Quadratic Functions,47,47,32
688,IM2.1.3.1,1.3.1,Modeling Downwards Vertical Motion,1. Quadratics,1.3. Modeling With Quadratic Functions,1. Quadratics/1.3. Modeling With Quadratic Functions/Lessons/1.3.1. Modeling Downwards Vertical Motion.md,1. Quadratics/1.3. Modeling With Quadratic Functions/Source/1.3.1. Modeling Downwards Vertical Motion,47,47,33
1534,IM2.1.3.2,1.3.2,Modeling Upwards Vertical Motion,1. Quadratics,1.3. Modeling With Quadratic Functions,1. Quadratics/1.3. Modeling With Quadratic Functions/Lessons/1.3.2. Modeling Upwards Vertical Motion.md,1. Quadratics/1.3. Modeling With Quadratic Functions/Source/1.3.2. Modeling Upwards Vertical Motion,48,48,34
3732,IM2.1.3.3,1.3.3,Vertical Motion,1. Quadratics,1.3. Modeling With Quadratic Functions,1. Quadratics/1.3. Modeling With Quadratic Functions/Lessons/1.3.3. Vertical Motion.md,1. Quadratics/1.3. Modeling With Quadratic Functions/Source/1.3.3. Vertical Motion,49,49,35
701,IM2.1.3.4,1.3.4,"Revenue, Cost, and Profit Functions",1. Quadratics,1.3. Modeling With Quadratic Functions,"1. Quadratics/1.3. Modeling With Quadratic Functions/Lessons/1.3.4. Revenue, Cost, and Profit Functions.md","1. Quadratics/1.3. Modeling With Quadratic Functions/Source/1.3.4. Revenue, Cost, and Profit Functions",45,45,36
3667,IM2.1.3.5,1.3.5,"Constructing Revenue, Cost, and Profit Functions",1. Quadratics,1.3. Modeling With Quadratic Functions,"1. Quadratics/1.3. Modeling With Quadratic Functions/Lessons/1.3.5. Constructing Revenue, Cost, and Profit Functions.md","1. Quadratics/1.3. Modeling With Quadratic Functions/Source/1.3.5. Constructing Revenue, Cost, and Profit Functions",46,46,37
3665,IM2.1.3.6,1.3.6,Maximizing Profit and Break-Even Points,1. Quadratics,1.3. Modeling With Quadratic Functions,1. Quadratics/1.3. Modeling With Quadratic Functions/Lessons/1.3.6. Maximizing Profit and Break-Even Points.md,1. Quadratics/1.3. Modeling With Quadratic Functions/Source/1.3.6. Maximizing Profit and Break-Even Points,47,47,38
140,IM2.2.1.1,2.1.1,The Arithmetic of Functions,2. Functions & Sequences,2.1. Functions,2. Functions & Sequences/2.1. Functions/Lessons/2.1.1. The Arithmetic of Functions.md,2. Functions & Sequences/2.1. Functions/Source/2.1.1. The Arithmetic of Functions,39,39,39
1985,IM2.2.1.2,2.1.2,Function Composition,2. Functions & Sequences,2.1. Functions,2. Functions & Sequences/2.1. Functions/Lessons/2.1.2. Function Composition.md,2. Functions & Sequences/2.1. Functions/Source/2.1.2. Function Composition,43,43,40
3817,IM2.2.1.3,2.1.3,Describing Function Composition,2. Functions & Sequences,2.1. Functions,2. Functions & Sequences/2.1. Functions/Lessons/2.1.3. Describing Function Composition.md,2. Functions & Sequences/2.1. Functions/Source/2.1.3. Describing Function Composition,44,44,41
2707,IM2.2.1.4,2.1.4,Local Extrema of Functions,2. Functions & Sequences,2.1. Functions,2. Functions & Sequences/2.1. Functions/Lessons/2.1.4. Local Extrema of Functions.md,2. Functions & Sequences/2.1. Functions/Source/2.1.4. Local Extrema of Functions,43,43,42
1886,IM2.2.1.5,2.1.5,One-To-One Functions,2. Functions & Sequences,2.1. Functions,2. Functions & Sequences/2.1. Functions/Lessons/2.1.5. One-To-One Functions.md,2. Functions & Sequences/2.1. Functions/Source/2.1.5. One-To-One Functions,45,45,43
753,IM2.2.1.6,2.1.6,Introduction to Inverse Functions,2. Functions & Sequences,2.1. Functions,2. Functions & Sequences/2.1. Functions/Lessons/2.1.6. Introduction to Inverse Functions.md,2. Functions & Sequences/2.1. Functions/Source/2.1.6. Introduction to Inverse Functions,45,45,44
627,IM2.2.1.7,2.1.7,Calculating the Inverse of a Function,2. Functions & Sequences,2.1. Functions,2. Functions & Sequences/2.1. Functions/Lessons/2.1.7. Calculating the Inverse of a Function.md,2. Functions & Sequences/2.1. Functions/Source/2.1.7. Calculating the Inverse of a Function,48,48,45
3830,IM2.2.1.8,2.1.8,Inverses of Quadratic Functions,2. Functions & Sequences,2.1. Functions,2. Functions & Sequences/2.1. Functions/Lessons/2.1.8. Inverses of Quadratic Functions.md,2. Functions & Sequences/2.1. Functions/Source/2.1.8. Inverses of Quadratic Functions,49,49,46
756,IM2.2.1.9,2.1.9,Graphs of Inverse Functions,2. Functions & Sequences,2.1. Functions,2. Functions & Sequences/2.1. Functions/Lessons/2.1.9. Graphs of Inverse Functions.md,2. Functions & Sequences/2.1. Functions/Source/2.1.9. Graphs of Inverse Functions,46,46,47
3734,IM2.2.1.10,2.1.10,Domain and Range of Inverse Functions,2. Functions & Sequences,2.1. Functions,2. Functions & Sequences/2.1. Functions/Lessons/2.1.10. Domain and Range of Inverse Functions.md,2. Functions & Sequences/2.1. Functions/Source/2.1.10. Domain and Range of Inverse Functions,47,47,48
1889,IM2.2.1.11,2.1.11,Invertible Functions,2. Functions & Sequences,2.1. Functions,2. Functions & Sequences/2.1. Functions/Lessons/2.1.11. Invertible Functions.md,2. Functions & Sequences/2.1. Functions/Source/2.1.11. Invertible Functions,47,47,49
2978,IM2.2.1.12,2.1.12,Plotting X as a Function of Y,2. Functions & Sequences,2.1. Functions,2. Functions & Sequences/2.1. Functions/Lessons/2.1.12. Plotting X as a Function of Y.md,2. Functions & Sequences/2.1. Functions/Source/2.1.12. Plotting X as a Function of Y,47,47,50
2148,IM2.2.1.13,2.1.13,Periodic Functions,2. Functions & Sequences,2.1. Functions,2. Functions & Sequences/2.1. Functions/Lessons/2.1.13. Periodic Functions.md,2. Functions & Sequences/2.1. Functions/Source/2.1.13. Periodic Functions,43,43,51
725,IM2.2.1.14,2.1.14,Even and Odd Functions,2. Functions & Sequences,2.1. Functions,2. Functions & Sequences/2.1. Functions/Lessons/2.1.14. Even and Odd Functions.md,2. Functions & Sequences/2.1. Functions/Source/2.1.14. Even and Odd Functions,45,45,52
